ensembl_id,start,end,length,id
ENSRNOG00000001126,44046217,44138138,91922,561
ENSRNOG00000001128,44141422,44174583,33162,562
ENSRNOG00000001129,44246508,44279002,32495,563
ENSRNOG00000001130,44213943,44520341,306399,564
ENSRNOG00000001134,44931494,44941324,9831,565
ENSRNOG00000001135,44942443,44962656,20214,566
ENSRNOG00000001136,45026886,45031145,4260,567
ENSRNOG00000001138,45037883,45182974,145092,568
ENSRNOG00000001139,45199577,45221512,21936,569
ENSRNOG00000001141,45727112,45882548,155437,570
ENSRNOG00000001142,46316236,46326790,10555,571
ENSRNOG00000001143,46334665,46494174,159510,572
ENSRNOG00000001148,46791528,46794797,3270,573
ENSRNOG00000001149,46797954,46845080,47127,574
ENSRNOG00000001151,46868416,46876592,8177,575
ENSRNOG00000001152,9586075,9626228,40154,576
ENSRNOG00000001153,46879343,46889082,9740,577
ENSRNOG00000001156,46895447,46920952,25506,578
ENSRNOG00000001157,9643612,9701170,57559,579
ENSRNOG00000001158,9743269,9840489,97221,580
ENSRNOG00000001159,9850803,9855481,4679,581
ENSRNOG00000001160,46987404,46989897,2494,582
ENSRNOG00000001161,46989951,47039542,49592,583
ENSRNOG00000001162,9872680,9876008,3329,584
ENSRNOG00000001163,47039716,47046022,6307,585
ENSRNOG00000001164,9892124,9895984,3861,586
ENSRNOG00000001165,9910522,9929705,19184,587
ENSRNOG00000001167,9948908,9985133,36226,588
ENSRNOG00000001169,10032641,10087688,55048,589
ENSRNOG00000001170,47024442,47027495,3054,590
ENSRNOG00000001171,47078753,47095438,16686,591
ENSRNOG00000001172,47103314,47138128,34815,592
ENSRNOG00000001173,47179664,47209784,30121,593
ENSRNOG00000001174,10123651,10216548,92898,594
ENSRNOG00000001177,47254484,47263747,9264,595
ENSRNOG00000001178,47276476,47360507,84032,596
ENSRNOG00000001181,10239154,10257044,17891,597
ENSRNOG00000001182,10265806,10275304,9499,598
ENSRNOG00000001183,47407811,47433342,25532,599
ENSRNOG00000001184,10334308,10358922,24615,600
ENSRNOG00000001185,47433358,47438931,5574,601
ENSRNOG00000001187,47444104,47456894,12791,602
ENSRNOG00000001189,10668411,10680283,11873,603
ENSRNOG00000001190,47590154,47631119,40966,604
ENSRNOG00000001191,47638274,47653638,15365,605
ENSRNOG00000001192,47667556,47687707,20152,606
ENSRNOG00000001193,10757854,10844178,86325,607
ENSRNOG00000001194,10844266,10869821,25556,608
ENSRNOG00000001195,47698947,47737902,38956,609
ENSRNOG00000001198,47748165,47793534,45370,610
ENSRNOG00000001199,47138346,47142852,4507,611
ENSRNOG00000001201,10966331,10968432,2102,612
ENSRNOG00000001203,10981998,10993280,11283,613
ENSRNOG00000001204,47558590,47588335,29746,614
ENSRNOG00000001205,11114164,11144806,30643,615
ENSRNOG00000001210,11228844,11243205,14362,616
ENSRNOG00000001211,11244353,11252449,8097,617
ENSRNOG00000001212,11344514,11359090,14577,618
ENSRNOG00000001213,11365697,11380631,14935,619
ENSRNOG00000001214,11393877,11415882,22006,620
ENSRNOG00000001215,11417429,11424324,6896,621
ENSRNOG00000001216,11436267,11482051,45785,622
ENSRNOG00000001217,11489456,11490406,951,623
ENSRNOG00000001218,11561438,11572360,10923,624
ENSRNOG00000001219,11501925,11528332,26408,625
ENSRNOG00000001220,11626544,11626876,333,626
ENSRNOG00000001222,11700089,11721838,21750,627
ENSRNOG00000001223,11746370,11764233,17864,628
ENSRNOG00000001224,11777783,11815647,37865,629
ENSRNOG00000001225,11863082,11896774,33693,630
ENSRNOG00000001226,11928536,11929006,471,631
ENSRNOG00000001227,11972381,12101047,128667,632
ENSRNOG00000001228,12117811,12128747,10937,633
ENSRNOG00000001229,12225202,12332858,107657,634
ENSRNOG00000001232,12334676,12352377,17702,635
ENSRNOG00000001235,15890170,15971212,81043,636
ENSRNOG00000001236,16015771,16027881,12111,637
ENSRNOG00000001237,13836030,13963003,126974,638
ENSRNOG00000001238,38274297,38294292,19996,639
ENSRNOG00000001239,13827132,13831588,4457,640
ENSRNOG00000001241,15857805,16067924,210120,641
ENSRNOG00000001242,13817795,13825475,7681,642
ENSRNOG00000001243,38303624,38326502,22879,643
ENSRNOG00000001245,12429315,12629981,200667,644
ENSRNOG00000001247,38345456,38452652,107197,645
ENSRNOG00000001249,12658065,12675561,17497,646
ENSRNOG00000001250,16118634,16126953,8320,647
ENSRNOG00000001251,16170162,16172129,1968,648
ENSRNOG00000001252,16200019,16201632,1614,649
ENSRNOG00000001253,16285733,16310190,24458,650
ENSRNOG00000001254,12773427,12801180,27754,651
ENSRNOG00000001255,38567247,38638536,71290,652
ENSRNOG00000001256,40266662,40332612,65951,653
ENSRNOG00000001258,16340922,16389497,48576,654
ENSRNOG00000001259,40018937,40219291,200355,655
ENSRNOG00000001260,16391578,16395029,3452,656
ENSRNOG00000001261,12806957,12820466,13510,657
ENSRNOG00000001262,13164628,13173774,9147,658
ENSRNOG00000001265,16410083,16719824,309742,659
ENSRNOG00000001269,39864295,39882030,17736,660
ENSRNOG00000001270,39822637,39850567,27931,661
ENSRNOG00000001271,54810110,54824033,13924,662
ENSRNOG00000001272,12879278,12917039,37762,663
ENSRNOG00000001273,16899025,16901934,2910,664
ENSRNOG00000001274,39690069,39699113,9045,665
ENSRNOG00000001275,16912249,16921426,9178,666
ENSRNOG00000001276,12944786,13038431,93646,667
ENSRNOG00000001277,16923990,16934706,10717,668
ENSRNOG00000001278,39670453,39679510,9058,669
ENSRNOG00000001283,39614733,39641285,26553,670
ENSRNOG00000001284,17182163,17186679,4517,671
ENSRNOG00000001285,39553903,39603326,49424,672
ENSRNOG00000001287,17309834,17311112,1279,673
ENSRNOG00000001288,17345510,17358617,13108,674
ENSRNOG00000001289,17277635,17380494,102860,675
ENSRNOG00000001293,17469112,17486157,17046,676
ENSRNOG00000001294,39423596,39506890,83295,677
ENSRNOG00000001295,13130636,13142856,12221,678
ENSRNOG00000001296,39353613,39396042,42430,679
ENSRNOG00000001297,13156241,13212606,56366,680
ENSRNOG00000001298,13498926,13547508,48583,681
ENSRNOG00000001299,17488487,17522534,34048,682
ENSRNOG00000001300,39308025,39325673,17649,683
ENSRNOG00000001302,14265252,14282873,17622,684
ENSRNOG00000001303,14287457,14393793,106337,685
ENSRNOG00000001304,14421141,14545772,124632,686
ENSRNOG00000001309,39253409,39302601,49193,687
ENSRNOG00000001311,14557740,14573519,15780,688
ENSRNOG00000001312,17734133,17755285,21153,689
ENSRNOG00000001313,14593819,14620019,26201,690
ENSRNOG00000001314,17913767,17972737,58971,691
ENSRNOG00000001315,14577166,14653038,75873,692
ENSRNOG00000001316,39209129,39242690,33562,693
ENSRNOG00000001317,18152659,18167517,14859,694
ENSRNOG00000001323,18464781,18487178,22398,695
ENSRNOG00000001324,18521401,18526250,4850,696
ENSRNOG00000001325,18534767,18540166,5400,697
ENSRNOG00000001329,19166239,19167015,777,698
ENSRNOG00000001331,39164290,39185168,20879,699
ENSRNOG00000001333,19196611,19202647,6037,700
ENSRNOG00000001335,19231092,19247387,16296,701
ENSRNOG00000001336,38981927,38995570,13644,702
ENSRNOG00000001337,38845621,38869346,23726,703
ENSRNOG00000001338,38828444,38839969,11526,704
ENSRNOG00000001339,38786540,38805121,18582,705
ENSRNOG00000001341,19288403,19294888,6486,706
ENSRNOG00000001342,38709595,38782010,72416,707
ENSRNOG00000001344,40466495,40498752,32258,708
ENSRNOG00000001345,40510378,40529338,18961,709
ENSRNOG00000001346,19303387,19306226,2840,710
ENSRNOG00000001347,40533632,40536620,2989,711
ENSRNOG00000001348,40619377,40625883,6507,712
ENSRNOG00000001349,19306607,19314016,7410,713
ENSRNOG00000001350,40628005,40680397,52393,714
ENSRNOG00000001351,40695520,40709462,13943,715
ENSRNOG00000001352,40713841,40822159,108319,716
ENSRNOG00000001353,19314251,19320142,5892,717
ENSRNOG00000001355,19320271,19328637,8367,718
ENSRNOG00000001357,19335841,19337102,1262,719
ENSRNOG00000001360,19599834,19630780,30947,720
ENSRNOG00000001367,19593041,19599374,6334,721
ENSRNOG00000001368,41073824,41148490,74667,722
ENSRNOG00000001369,41200718,41211909,11192,723
ENSRNOG00000001374,41416218,41448668,32451,724
ENSRNOG00000001375,19583110,19592000,8891,725
ENSRNOG00000001376,141973553,141981432,7880,726
ENSRNOG00000001377,41470557,41485122,14566,727
ENSRNOG00000001378,41490801,41497610,6810,728
ENSRNOG00000001379,18678594,18709397,30804,729
ENSRNOG00000001383,41566981,41590244,23264,730
ENSRNOG00000001385,41600005,41619186,19182,731
ENSRNOG00000001387,21981755,21986473,4719,732
ENSRNOG00000001388,41620393,41627741,7349,733
ENSRNOG00000001389,22122953,22125091,2139,734
ENSRNOG00000001391,41636994,41647205,10212,735
ENSRNOG00000001392,41663000,41671437,8438,736
ENSRNOG00000001396,22165486,22169241,3756,737
ENSRNOG00000001397,41907740,41993957,86218,738
ENSRNOG00000001399,42097626,42148146,50521,739
ENSRNOG00000001402,22127393,22138382,10990,740
ENSRNOG00000001404,22082057,22118220,36164,741
ENSRNOG00000001407,22177382,22194299,16918,742
ENSRNOG00000001408,22194618,22211080,16463,743
ENSRNOG00000001409,22229079,22234096,5018,744
ENSRNOG00000001410,22236165,22245100,8936,745
ENSRNOG00000001412,22274828,22278266,3439,746
ENSRNOG00000001414,22641104,22651482,10379,747
ENSRNOG00000001415,22665112,22676075,10964,748
ENSRNOG00000001416,22677607,22680630,3024,749
ENSRNOG00000001417,22716423,22726982,10560,750
ENSRNOG00000001418,22726643,22732943,6301,751
ENSRNOG00000001419,22738195,22748860,10666,752
ENSRNOG00000001420,22750485,22765308,14824,753
ENSRNOG00000001422,22835019,22980603,145585,754
ENSRNOG00000001424,23151180,23445074,293895,755
ENSRNOG00000001425,23473270,23501036,27767,756
ENSRNOG00000001426,23514981,23535968,20988,757
ENSRNOG00000001427,23544287,23564569,20283,758
ENSRNOG00000001428,23568094,23574125,6032,759
ENSRNOG00000001429,23574187,23587276,13090,760
ENSRNOG00000001430,23587222,23592774,5553,761
ENSRNOG00000001431,23596981,23624316,27336,762
ENSRNOG00000001432,23687966,23727564,39599,763
ENSRNOG00000001434,23735223,23742190,6968,764
ENSRNOG00000001435,23752844,23762877,10034,765
ENSRNOG00000001436,23789638,23817883,28246,766
ENSRNOG00000001439,23855400,23925741,70342,767
ENSRNOG00000001440,23941448,23954431,12984,768
ENSRNOG00000001441,23989596,23998254,8659,769
ENSRNOG00000001442,23998411,24046814,48404,770
ENSRNOG00000001443,24092004,24102084,10081,771
ENSRNOG00000001444,24158766,24161869,3104,772
ENSRNOG00000001448,24180937,24315373,134437,773
ENSRNOG00000001449,24324590,24341938,17349,774
ENSRNOG00000001450,24341928,24346918,4991,775
ENSRNOG00000001451,24367199,24438019,70821,776
ENSRNOG00000001452,24473981,24476295,2315,777
ENSRNOG00000001453,24478898,24537313,58416,778
ENSRNOG00000001454,25093149,25109799,16651,779
ENSRNOG00000001455,18151982,18335019,183038,780
ENSRNOG00000001456,18358712,18411368,52657,781
ENSRNOG00000001457,25130377,25143480,13104,782
ENSRNOG00000001465,69449801,69466618,16818,783
ENSRNOG00000001466,258210344,258252448,42105,784
ENSRNOG00000001469,24978483,25021863,43381,785
ENSRNOG00000001470,25036605,25070539,33935,786
ENSRNOG00000001474,24803686,24808288,4603,787
ENSRNOG00000001476,24761210,24763005,1796,788
ENSRNOG00000001478,25264192,25371001,106810,789
ENSRNOG00000001479,25411207,25488156,76950,790
ENSRNOG00000001480,25497104,25506300,9197,791
ENSRNOG00000001482,25509653,25546200,36548,792
ENSRNOG00000001483,25561777,25592342,30566,793
ENSRNOG00000001484,25601404,25638797,37394,794
ENSRNOG00000001488,57470632,57489727,19096,795
ENSRNOG00000001489,57491643,57508449,16807,796
ENSRNOG00000001490,57512968,57518458,5491,797
ENSRNOG00000001492,78025995,78060111,34117,798
ENSRNOG00000001493,78015722,78023676,7955,799
ENSRNOG00000001494,77994203,78012845,18643,800
ENSRNOG00000001499,83991578,83993270,1693,801
ENSRNOG00000001500,83979298,83990588,11291,802
ENSRNOG00000001501,83999671,84008293,8623,803
ENSRNOG00000001506,105134498,105145345,10848,804
ENSRNOG00000001510,59587569,59588023,455,805
ENSRNOG00000001512,44658634,44659707,1074,806
ENSRNOG00000001514,59153280,59163913,10634,807
ENSRNOG00000001515,58965552,59067369,101818,808
ENSRNOG00000001516,58632476,58924038,291563,809
ENSRNOG00000001517,58530870,58558027,27158,810
ENSRNOG00000001518,58443101,58515124,72024,811
ENSRNOG00000001519,58180088,58181971,1884,812
ENSRNOG00000001520,58164931,58169521,4591,813
ENSRNOG00000001524,58022238,58070068,47831,814
ENSRNOG00000001525,64286694,64421248,134555,815
ENSRNOG00000001527,64827635,64855353,27719,816
ENSRNOG00000001528,58624198,58717914,93717,817
ENSRNOG00000001531,115383910,115391652,7743,818
ENSRNOG00000001544,24967937,25078740,110804,819
ENSRNOG00000001547,62648447,62749153,100707,820
ENSRNOG00000001548,62497571,62524996,27426,821
ENSRNOG00000001551,24286787,24294179,7393,822
ENSRNOG00000001554,17076980,17130120,53141,823
ENSRNOG00000001555,16873646,16889201,15556,824
ENSRNOG00000001557,16826399,16873562,47164,825
ENSRNOG00000001559,61756148,61818998,62851,826
ENSRNOG00000001566,28869988,28870155,168,827
ENSRNOG00000001567,28776761,28777603,843,828
ENSRNOG00000001570,28672429,28672956,528,829
ENSRNOG00000001571,28525643,28527890,2248,830
ENSRNOG00000001572,61685619,61687758,2140,831
ENSRNOG00000001573,15436269,15558646,122378,832
ENSRNOG00000001575,27811957,27971359,159403,833
ENSRNOG00000001577,61658245,61670282,12038,834
ENSRNOG00000001578,61634005,61651056,17052,835
ENSRNOG00000001580,61620192,61622359,2168,836
ENSRNOG00000001581,61613774,61617367,3594,837
ENSRNOG00000001582,27364916,27398842,33927,838
ENSRNOG00000001584,27208564,27251801,43238,839
ENSRNOG00000001585,14658225,14741563,83339,840
ENSRNOG00000001587,61597382,61598503,1122,841
ENSRNOG00000001588,61590376,61593692,3317,842
ENSRNOG00000001589,61578229,61581598,3370,843
ENSRNOG00000001592,27130172,27141881,11710,844
ENSRNOG00000001593,61433863,61494778,60916,845
ENSRNOG00000001596,60811210,60813869,2660,846
ENSRNOG00000001597,60721135,60795951,74817,847
ENSRNOG00000001598,27101227,27130341,29115,848
ENSRNOG00000001599,27085711,27094364,8654,849
ENSRNOG00000001601,47793331,47793546,216,850
ENSRNOG00000001602,27022986,27080701,57716,851
ENSRNOG00000001603,27004320,27016941,12622,852
ENSRNOG00000001607,25342126,25350974,8849,853
ENSRNOG00000001608,47188495,47238372,49878,854
ENSRNOG00000001609,47146308,47174713,28406,855
ENSRNOG00000001611,47116886,47122095,5210,856
ENSRNOG00000001613,47079234,47113993,34760,857
ENSRNOG00000001616,46880928,47027667,146740,858
ENSRNOG00000001618,38251955,38274217,22263,859
ENSRNOG00000001620,38293875,38351184,57310,860
ENSRNOG00000001621,38357424,38420119,62696,861
ENSRNOG00000001622,46615200,46693565,78366,862
ENSRNOG00000001623,38442742,38457373,14632,863
ENSRNOG00000001627,46208075,46369577,161503,864
ENSRNOG00000001628,36851038,36912229,61192,865
ENSRNOG00000001629,36497509,36511535,14027,866
ENSRNOG00000001632,36337635,36430413,92779,867
ENSRNOG00000001633,46179940,46206721,26782,868
ENSRNOG00000001634,46793777,46856291,62515,869
ENSRNOG00000001640,45480250,45510961,30712,870
ENSRNOG00000001642,45401403,45459821,58419,871
ENSRNOG00000001643,36327800,36337256,9457,872
ENSRNOG00000001644,45339366,45356473,17108,873
ENSRNOG00000001645,45039461,45124423,84963,874
ENSRNOG00000001647,36075709,36092495,16787,875
ENSRNOG00000001652,35646116,35749594,103479,876
ENSRNOG00000001653,44192940,44237100,44161,877
ENSRNOG00000001654,44039669,44049648,9980,878
ENSRNOG00000001656,35568182,35585390,17209,879
ENSRNOG00000001657,43986386,43992598,6213,880
ENSRNOG00000001658,35024196,35099383,75188,881
ENSRNOG00000001662,34865532,34956536,91005,882
ENSRNOG00000001675,45647405,45648320,916,883
ENSRNOG00000001679,43046987,43099412,52426,884
ENSRNOG00000001680,43006757,43022565,15809,885
ENSRNOG00000001681,34764721,34791993,27273,886
ENSRNOG00000001682,34598492,34738791,140300,887
ENSRNOG00000001684,34557679,34565776,8098,888
ENSRNOG00000001686,34352287,34526931,174645,889
ENSRNOG00000001687,42945084,43005097,60014,890
ENSRNOG00000001689,42858478,42884603,26126,891
ENSRNOG00000001691,34132581,34142753,10173,892
ENSRNOG00000001692,34101197,34121378,20182,893
ENSRNOG00000001699,33781870,33801999,20130,894
ENSRNOG00000001700,79234950,79317206,82257,895
ENSRNOG00000001701,33909439,33917674,8236,896
ENSRNOG00000001704,32769165,33003021,233857,897
ENSRNOG00000001706,69484293,70025633,541341,898
ENSRNOG00000001707,83992076,84008946,16871,899
ENSRNOG00000001708,84051078,84068302,17225,900
ENSRNOG00000001709,84041184,84047546,6363,901
ENSRNOG00000001710,84026207,84037938,11732,902
ENSRNOG00000001711,75125952,75144903,18952,903
ENSRNOG00000001712,83986230,83991706,5477,904
ENSRNOG00000001713,74862804,74866451,3648,905
ENSRNOG00000001714,74834050,74968336,134287,906
ENSRNOG00000001715,83948230,83964055,15826,907
ENSRNOG00000001717,74720254,74793803,73550,908
ENSRNOG00000001719,83934087,83944763,10677,909
ENSRNOG00000001720,74312806,74315248,2443,910
ENSRNOG00000001724,73936750,73963852,27103,911
ENSRNOG00000001726,73738433,73774190,35758,912
ENSRNOG00000001727,73693814,73723501,29688,913
ENSRNOG00000001728,73676601,73678984,2384,914
ENSRNOG00000001729,73198522,73329083,130562,915
ENSRNOG00000001730,73078982,73191132,112151,916
ENSRNOG00000001733,73022063,73034682,12620,917
ENSRNOG00000001736,72578533,72614176,35644,918
ENSRNOG00000001738,83908109,83926524,18416,919
ENSRNOG00000001739,72135668,72157522,21855,920
ENSRNOG00000001742,83883879,83897394,13516,921
ENSRNOG00000001746,72071839,72080928,9090,922
ENSRNOG00000001747,71959228,72021224,61997,923
ENSRNOG00000001748,82856529,82860977,4449,924
ENSRNOG00000001750,83858503,83867203,8701,925
ENSRNOG00000001752,71872830,71889887,17058,926
ENSRNOG00000001754,71787457,71795796,8340,927
ENSRNOG00000001756,72786730,72814850,28121,928
ENSRNOG00000001757,71606239,71619167,12929,929
ENSRNOG00000001758,71593302,71601662,8361,930
ENSRNOG00000001762,71548222,71591502,43281,931
ENSRNOG00000001764,83105064,83300409,195346,932
ENSRNOG00000001765,71533078,71547476,14399,933
ENSRNOG00000001766,71397383,71419223,21841,934
ENSRNOG00000001767,83048636,83094372,45737,935
ENSRNOG00000001769,71348717,71387992,39276,936
ENSRNOG00000001770,82945104,82978364,33261,937
ENSRNOG00000001773,82630436,82664630,34195,938
ENSRNOG00000001774,71012061,71108184,96124,939
ENSRNOG00000001776,71222600,71236223,13624,940
ENSRNOG00000001777,71243334,71284939,41606,941
ENSRNOG00000001781,70897052,70961358,64307,942
ENSRNOG00000001782,70770507,70833577,63071,943
ENSRNOG00000001783,82373870,82392083,18214,944
ENSRNOG00000001785,82194657,82252139,57483,945
ENSRNOG00000001786,70693366,70753632,60267,946
ENSRNOG00000001789,70514750,70618347,103598,947
ENSRNOG00000001792,70344797,70499200,154404,948
ENSRNOG00000001793,70236888,70322690,85803,949
ENSRNOG00000001794,70185757,70211701,25945,950
ENSRNOG00000001795,70056500,70172372,115873,951
ENSRNOG00000001796,81972219,82163165,190947,952
ENSRNOG00000001797,70034139,70044628,10490,953
ENSRNOG00000001803,81741297,81757813,16517,954
ENSRNOG00000001804,180538389,180722358,183970,955
ENSRNOG00000001806,81648885,81660395,11511,956
ENSRNOG00000001807,180291389,180324408,33020,957
ENSRNOG00000001808,180855800,180887050,31251,958
ENSRNOG00000001809,81621283,81639952,18670,959
ENSRNOG00000001811,180887182,180908198,21017,960
ENSRNOG00000001813,88830957,88880198,49242,961
ENSRNOG00000001815,81373048,81379871,6824,962
ENSRNOG00000001816,81358592,81373043,14452,963
ENSRNOG00000001817,180913706,180951564,37859,964
ENSRNOG00000001820,180961142,180968123,6982,965
ENSRNOG00000001821,81330293,81344488,14196,966
ENSRNOG00000001823,80927601,80981422,53822,967
ENSRNOG00000001825,88912599,88972176,59578,968
ENSRNOG00000001827,80736576,80803382,66807,969
ENSRNOG00000001828,181027212,181089740,62529,970
ENSRNOG00000001829,89557273,89591175,33903,971
ENSRNOG00000001830,181103774,181214994,111221,972
