transcript_id,length
uc001cfj.3,2930
uc001cfk.3,2488
uc001cfl.2,2019
uc001cfm.2,2386
uc001cfn.2,2031
uc001cfo.3,2159
uc001cfp.3,2203
uc001cfq.3,2378
uc001cfr.3,3030
uc001cft.2,2097
uc001cfu.1,7229
uc001cfv.1,7149
uc001cfx.4,2146
uc001cfy.4,2224
uc001cfz.3,2086
uc001cgb.3,2355
uc001cgc.3,2364
uc001cge.3,2161
uc001cgf.2,92
uc001cgg.3,89
uc001cgh.2,4099
uc001cgi.2,3937
uc001cgj.3,1291
uc001cgk.4,3199
uc001cgl.4,2821
uc001cgm.2,1992
uc001cgn.2,1877
uc001cgo.3,3347
uc001cgp.3,3234
uc001cgq.3,3282
uc001cgr.3,3353
uc001cgs.3,3144
uc001cgt.3,3073
uc001cgu.3,1229
uc001cgv.3,1159
uc001cgw.3,1008
uc001cgx.3,1243
uc001cgy.3,11652
uc001cgz.4,12520
uc001cha.4,12437
uc001chb.2,1707
uc001chc.1,597
uc001chd.1,575
uc001che.3,5352
uc001chf.3,5231
uc001chg.3,5309
uc001chh.2,5129
uc001chi.2,10569
uc001chj.3,1774
uc001chk.3,1044
uc001chl.3,1489
uc001chm.2,4131
uc001chn.2,2923
uc001chp.3,6904
uc001chq.3,800
uc001chr.3,650
uc001chs.3,1546
uc001cht.1,2859
uc001chu.2,3602
uc001chv.2,2686
uc001chw.2,2705
uc001chx.4,3105
uc001chy.4,3054
uc001cia.4,1015
uc001cib.2,798
uc001cic.1,3455
uc001cid.1,3218
uc001cie.1,3351
uc001cif.1,3953
uc001cig.3,1611
uc001cih.3,1649
uc001cij.1,2362
uc001cik.2,3670
uc001cil.3,1124
uc001cin.3,1387
uc001cio.3,1739
uc001cip.2,3037
uc001ciq.2,3034
uc001cir.3,1881
uc001cit.4,1475
uc001ciu.3,3982
uc001civ.3,1788
uc001ciw.3,3645
uc001cix.3,1674
uc001ciy.3,1681
uc001cjb.4,1533
uc001cjc.4,1460
uc001cje.2,1496
uc001cjf.5,2032
uc001cjg.5,1989
uc001cjh.3,1188
uc001cji.1,2212
uc001cjk.3,13979
uc001cjl.2,5883
uc001cjm.3,860
uc001cjn.3,1247
uc001cjo.3,1265
uc001cjq.4,2182
uc001cjr.3,7733
uc001cjs.3,7706
uc001cjt.4,1949
uc001cju.3,5898
uc001cjv.3,6144
uc001cjw.3,5893
uc001cjx.3,4509
uc001cjy.4,924
uc001cjz.4,2308
uc001cka.4,1574
uc001ckb.4,2470
uc001ckc.4,2263
uc001ckd.4,2425
uc001cke.4,2215
uc001ckf.4,2377
uc001ckg.4,1969
uc001ckh.4,1667
uc001cki.4,1622
uc001ckj.4,2295
uc001ckk.4,2170
uc001ckl.4,1647
uc001ckm.4,1805
uc001ckn.4,1956
uc001cko.4,1921
uc001ckp.4,1779
uc001ckq.4,1734
uc001ckr.4,1828
uc001cks.3,1920
uc001ckt.3,1795
uc001cku.3,1436
uc001ckv.3,1944
uc001ckw.3,1189
uc001ckx.3,4027
uc001cky.3,1471
uc001ckz.3,2497
uc001cla.3,1813
uc001clb.3,2416
uc001cld.3,1022
uc001cle.3,973
uc001clf.3,2432
uc001clg.3,2204
uc001clh.3,2160
uc001cli.3,2004
uc001clj.3,1461
uc001cll.4,3390
uc001clm.4,3228
uc001cln.4,3236
uc001clp.3,3128
uc001clq.1,1545
uc001clr.1,1585
uc001cls.1,1766
uc001clt.3,1743
uc001clv.1,3010
uc001clw.1,2916
uc001clx.2,1921
uc001cma.1,2489
uc001cmc.3,1600
uc001cmd.3,1478
uc001cmf.2,1685
uc001cmg.4,2880
uc001cmh.4,2947
uc001cmi.3,705
uc001cmj.1,74
uc001cmk.1,98
uc001cml.3,69
uc001cmm.3,2096
uc001cmn.3,2358
uc001cmp.3,1264
uc001cmt.3,2027
uc001cmu.3,1923
uc001cmw.4,1590
uc001cmx.4,2377
uc001cmy.4,2522
uc001cna.2,1408
uc001cnb.2,1458
uc001cnd.2,5836
uc001cne.3,1802
uc001cnf.3,1695
uc001cng.3,1728
uc001cnh.3,1779
uc001cni.3,1776
uc001cnj.3,1712
uc001cnl.3,1888
uc001cnm.3,1921
uc001cnn.3,1891
uc001cno.3,1824
uc001cnr.4,2187
uc001cns.1,3076
uc001cnt.3,1702
uc001cnu.3,2169
uc001cnv.3,2084
uc001cnw.3,2041
uc001coa.3,1235
uc001cob.3,1015
uc001coc.3,1209
uc001cod.3,1580
uc001coe.3,1452
uc001cof.4,950
uc001coi.2,3291
uc001coj.2,2274
uc001cok.2,3430
uc001col.2,3412
uc001com.4,1931
uc001con.4,2349
uc001coo.3,3121
uc001coq.3,3738
uc001cor.1,1471
uc001cos.4,2108
uc001cou.3,3253
uc001cov.3,5738
uc001cow.3,5735
uc001cox.1,1217
uc001coy.1,3321
uc001coz.1,2530
uc001cpa.3,4142
uc001cpb.4,5675
uc001cpc.4,5176
uc001cpd.3,1629
uc001cpe.3,2736
uc001cpf.3,3495
uc001cpg.3,2936
uc001cph.1,2365
uc001cpi.1,3031
uc001cpj.3,1099
uc001cpl.2,3146
uc001cpn.3,2948
uc001cpo.1,1896
uc001cpp.3,526
uc001cpq.3,674
uc001cpr.2,5111
uc001cps.2,6645
uc001cpt.2,6827
uc001cpu.2,2095
uc001cpv.2,1181
uc001cpw.3,2869
uc001cpx.3,2884
uc001cpy.2,2314
uc001cqb.4,2810
uc001cqc.4,2687
uc001cqd.2,894
uc001cqe.4,2804
uc001cqf.4,2822
uc001cqh.4,1829
uc001cqi.4,1625
uc001cqj.3,859
uc001cqk.4,5767
uc001cqm.4,2155
uc001cqn.4,2158
uc001cqp.4,2552
uc001cqq.2,2667
uc001cqr.3,2323
uc001cqs.3,2060
uc001cqt.3,2357
uc001cqu.1,1907
uc001cqv.1,1668
uc001cqw.3,894
uc001cqx.2,5002
uc001cqy.2,4641
uc001cqz.1,305
uc001cra.1,149
uc001crb.1,268
uc001crc.1,5016
uc001crd.1,5019
uc001cre.1,5225
uc001crf.1,3558
uc001crg.1,3114
uc001crh.2,898
uc001cri.3,2930
uc001crj.1,1766
uc001crk.3,1981
uc001crl.3,2507
uc001crm.3,4675
uc001crn.2,3274
uc001cro.2,3199
uc001crp.2,3792
uc001crr.2,5004
uc001crs.2,4956
uc001cru.2,2988
uc001crv.1,4024
uc001crw.4,1410
uc001crx.4,1328
uc001cry.3,1951
uc001crz.3,1873
uc001csa.3,1884
uc001csb.2,2101
uc001csc.3,2059
uc001cse.1,2583
uc001csf.3,2849
uc001csg.3,1273
uc001csh.3,911
uc001csi.4,3074
uc001csj.3,1712
uc001csk.3,2741
uc001csl.3,2846
uc001csn.3,1876
uc001cso.1,6255
uc001csp.3,4351
uc001csq.1,5220
uc001css.4,4102
uc001cst.4,3878
uc001csu.3,3908
uc001csv.3,3799
uc001csw.3,3839
uc001csy.3,3595
uc001csz.3,3499
uc001cta.3,3472
uc001ctb.3,4125
uc001ctc.4,4024
uc001ctd.4,3820
uc001cte.3,3419
uc001ctf.2,3282
uc001ctg.1,2762
uc001cth.3,12844
uc001cti.4,2395
uc001ctj.1,1696
uc001ctk.3,4643
uc001ctl.3,4576
uc001ctn.4,2905
uc001cto.4,5195
uc001ctp.4,5018
uc001ctq.2,5654
uc001ctr.3,1922
uc001cts.3,2564
uc001ctt.3,3169
uc001ctu.3,3166
uc001ctv.4,2772
uc001ctw.4,2438
uc001ctx.2,5847
uc001cty.2,5850
uc001cub.3,4746
uc001cuc.2,2098
uc001cud.3,2232
uc001cue.3,1229
uc001cuf.3,698
uc001cug.1,1418
uc001cuh.3,1976
uc001cui.2,2114
uc001cuj.3,8142
uc001cuk.2,4271
uc001cul.2,3519
uc001cun.3,1928
uc001cuo.4,1642
uc001cup.4,1735
uc001cuq.2,3860
uc001cur.2,2725
uc001cus.2,5468
uc001cut.2,1467
uc001cuu.2,1346
uc001cuv.3,3171
uc001cuw.3,3417
uc001cux.3,2331
uc001cuy.3,2677
uc001cuz.4,1306
uc001cva.1,1871
uc001cvb.4,3094
uc001cvd.3,1084
uc001cvf.2,756
uc001cvg.3,1181
uc001cvh.2,6869
uc001cvi.2,7778
uc001cvj.2,7601
uc001cvk.2,7268
uc001cvl.2,6989
uc001cvm.1,3375
uc001cvn.1,1275
uc001cvq.1,1907
uc001cvr.1,2816
uc001cvs.3,4825
uc001cvt.3,4704
uc001cvu.3,1852
uc001cvv.3,1903
uc001cvx.3,1683
uc001cvy.3,1552
uc001cwb.3,1716
uc001cwd.4,1777
uc001cwe.3,1633
uc001cwf.3,1750
uc001cwg.3,1550
uc001cwh.3,601
uc001cwi.1,2737
uc001cwj.2,1754
uc001cwk.2,1788
uc001cwm.2,2376
uc001cwn.3,1875
uc001cwo.3,1898
uc001cwp.3,1696
uc001cwq.3,1699
uc001cwt.1,4097
uc001cwu.1,2524
uc001cwv.2,1959
uc001cww.3,3519
uc001cwx.5,3543
uc001cwy.4,3384
uc001cxa.4,1483
uc001cxe.4,3254
uc001cxf.4,3194
uc001cxg.4,3173
uc001cxj.2,3083
uc001cxk.3,2520
uc001cxl.2,3181
uc001cxm.2,2015
uc001cxn.3,1981
uc001cxo.2,1852
uc001cxq.3,6116
uc001cxr.1,3991
uc001cxs.2,4385
uc001cxt.1,4326
uc001cxu.3,736
uc001cxv.3,2471
uc001cxx.4,2393
uc001cxy.3,2386
uc001cxz.4,2219
uc001cya.4,1789
uc001cyb.4,1702
uc001cyc.1,4286
uc001cyd.3,1097
uc001cye.3,1370
uc001cyf.2,3710
uc001cyg.4,10070
uc001cyi.1,4063
uc001cyj.2,3308
uc001cyk.4,9352
uc001cyl.3,1971
uc001cym.4,3460
uc001cyn.3,1822
uc001cyo.2,2392
uc001cyp.3,2037
uc001cyq.1,2036
uc001cyr.1,1784
uc001cys.1,2580
uc001cyt.1,2701
uc001cyu.1,1150
uc001cyv.1,938
uc001cyw.1,1079
uc001cyx.1,1518
uc001cyy.3,1909
uc001cyz.4,2072
uc001cza.3,6455
uc001czc.3,7613
uc001czd.3,4465
uc001cze.3,3323
uc001czf.2,1123
uc001czg.2,1978
uc001czh.2,2544
uc001czi.4,2014
uc001czl.4,1651
uc001czm.5,1170
uc001czn.3,528
uc001czo.3,5857
uc001czp.3,5599
uc001czq.3,1857
uc001czr.1,2081
uc001czs.2,3270
uc001czt.1,2344
uc001czu.3,1270
uc001czv.3,9390
uc001czw.3,9482
uc001czx.3,7951
uc001czy.3,9326
uc001czz.1,1250
uc001daa.2,5349
uc001dab.3,8504
uc001dac.3,5052
uc001dad.3,4795
uc001dae.4,3879
uc001daf.4,2894
uc001dag.4,4402
uc001dah.4,5477
uc001dai.4,3593
uc001daj.2,3509
uc001dak.2,3414
uc001dal.2,3939
uc001dam.3,4653
uc001dan.4,7095
uc001dao.4,7089
uc001dap.4,7122
uc001daq.4,7182
uc001dar.1,1883
uc001das.2,2951
uc001dat.3,2676
uc001dau.3,2724
uc001daw.2,1793
uc001dax.2,2068
uc001dba.2,1009
uc001dbb.2,1126
uc001dbc.2,1059
uc001dbf.3,2361
uc001dbg.1,1657
uc001dbh.3,2472
uc001dbi.4,2292
uc001dbj.3,5854
uc001dbk.3,1574
uc001dbl.3,2188
uc001dbn.1,1136
uc001dbo.1,5274
uc001dbp.1,5553
uc001dbq.1,5260
uc001dbs.2,4361
uc001dbt.2,4006
uc001dbu.1,5053
uc001dbv.3,5474
uc001dbw.3,1157
uc001dbx.3,75
uc001dby.3,6887
uc001dbz.3,6998
uc001dca.3,6881
uc001dcb.1,1704
uc001dcc.1,1895
uc001dcd.2,5803
uc001dce.2,5968
uc001dcf.3,4761
uc001dcg.3,3273
uc001dch.3,5339
uc001dci.3,4365
uc001dcj.3,3034
uc001dck.3,5100
uc001dcn.3,4303
uc001dco.3,4258
uc001dcp.3,4267
uc001dcq.3,3876
uc001dcr.3,4694
uc001dcs.3,3669
uc001dct.3,3675
uc001dcu.3,3647
uc001dcv.3,2264
uc001dcw.3,718
uc001dcx.3,3844
uc001dcy.3,1748
uc001dda.5,2492
uc001ddc.2,3741
uc001dde.2,5551
uc001ddf.2,5628
uc001ddg.2,5586
uc001ddh.2,3595
uc001ddi.2,3597
uc001ddj.1,5407
uc001ddk.2,6460
uc001ddm.2,2177
uc001ddn.2,2346
uc001ddo.3,2814
uc001ddp.2,1099
uc001ddq.3,2498
uc001ddr.3,2556
uc001dds.3,2014
uc001ddt.3,1821
uc001ddu.3,4040
uc001ddv.3,6764
uc001ddw.3,6719
uc001ddx.3,6746
uc001ddy.3,6701
uc001ddz.2,1380
uc001dea.2,4409
uc001deb.2,2247
uc001dec.2,2079
uc001ded.3,1652
uc001dee.3,2107
uc001def.2,2796
uc001deg.2,2523
uc001deh.2,780
uc001dei.1,2608
uc001dej.4,4080
uc001dek.4,4522
uc001del.4,4481
uc001dem.4,5333
uc001den.3,1247
uc001deo.1,3640
uc001dep.3,6245
uc001deq.3,4081
uc001der.2,2945
uc001des.3,2792
uc001det.3,2786
uc001deu.2,1453
uc001dev.3,4029
uc001dex.4,5667
uc001dey.4,1914
uc001dfa.3,899
uc001dfb.3,798
uc001dfc.3,802
uc001dfd.3,2140
uc001dfe.3,2008
uc001dff.3,2086
uc001dfg.1,1934
uc001dfh.1,2011
uc001dfi.1,2080
uc001dfj.1,1984
uc001dfk.1,1842
uc001dfl.1,1815
uc001dfm.1,1820
uc001dfn.3,1714
uc001dfo.3,1963
uc001dfp.1,2353
uc001dfq.3,7759
uc001dfr.3,1676
uc001dfs.3,3145
uc001dft.3,3070
uc001dfu.2,783
uc001dfv.3,5580
uc001dfw.3,5797
uc001dfx.3,3871
uc001dfy.4,2862
uc001dfz.4,4747
uc001dgb.2,4484
uc001dgc.2,3842
uc001dgd.3,2782
uc001dge.2,3328
uc001dgf.2,3023
uc001dgg.3,7159
uc001dgh.3,4874
uc001dgi.4,2067
uc001dgj.3,2264
uc001dgk.3,2303
uc001dgl.3,2162
uc001dgm.3,1976
uc001dgn.3,3436
uc001dgo.3,2373
uc001dgp.1,2203
uc001dgq.3,1763
uc001dgr.2,4052
uc001dgs.2,3985
uc001dgt.2,3894
uc001dgu.3,2521
uc001dgv.3,3348
uc001dgw.4,2603
uc001dgy.2,1514
uc001dgz.2,78
uc001dhc.2,784
uc001dhd.2,3277
uc001dhe.2,1107
uc001dhf.2,1045
uc001dhg.4,1148
uc001dhh.2,3259
uc001dhi.3,2032
uc001dhj.3,1734
uc001dhk.3,4625
uc001dhl.1,1944
uc001dhm.2,2230
uc001dhn.3,3325
uc001dho.3,3936
uc001dhp.3,3895
uc001dhq.3,4323
uc001dhr.3,2851
uc001dhs.3,3244
uc001dht.4,4531
uc001dhu.4,4352
uc001dhv.3,2419
uc001dhw.4,2943
uc001dhx.4,6407
uc001dhy.1,3861
uc001dia.3,1914
uc001dib.4,3197
uc001dic.4,3389
uc001did.1,2748
uc001dif.1,2711
uc001dig.4,2279
uc001dih.4,2207
uc001dii.3,2884
uc001dij.3,2237
uc001dik.3,2823
uc001dil.1,1993
uc001dim.3,5431
uc001din.3,5360
uc001dip.4,1726
uc001diq.4,3619
uc001dis.3,3177
uc001dit.4,5671
uc001diu.3,5706
uc001div.3,5812
uc001diw.3,4460
uc001dix.4,1522
uc001diy.3,735
uc001diz.4,3165
uc001dja.1,1747
uc001djb.3,3488
uc001djc.3,3648
uc001djd.3,3894
uc001dje.3,3646
uc001djf.3,2811
uc001djg.3,3840
uc001djh.1,2715
uc001dji.3,1844
uc001djj.3,4513
uc001djl.3,4483
uc001djn.3,4292
uc001djo.2,110
uc001djp.3,4308
uc001djq.3,4200
uc001djr.3,1567
uc001djs.3,1764
uc001djt.1,1259
uc001dju.1,1009
uc001djv.4,1975
uc001djw.4,806
uc001djx.3,1566
uc001djy.2,1496
uc001dka.2,3101
uc001dkb.2,2892
uc001dkc.3,3365
uc001dke.2,2884
uc001dkf.3,5525
uc001dkg.3,6250
uc001dkh.3,6025
uc001dki.3,5897
uc001dkj.3,5847
uc001dkk.1,1724
uc001dkl.2,1544
uc001dkm.3,3044
uc001dkn.3,2728
uc001dko.3,2728
uc001dkp.3,2850
uc001dkq.3,2682
uc001dkr.3,3015
uc001dks.4,2817
uc001dkt.3,3007
uc001dku.4,3528
uc001dkv.3,3263
uc001dkw.3,3390
uc001dkx.4,670
uc001dla.2,2307
uc001dlb.3,3986
uc001dlc.3,4018
uc001dle.3,2293
uc001dlh.3,6197
uc001dli.3,5834
uc001dlj.3,6533
uc001dlk.3,6619
uc001dll.2,4370
uc001dlm.2,4329
uc001dlp.3,4158
uc001dlq.2,1093
uc001dlr.4,4024
uc001dls.1,2019
uc001dlt.3,3251
uc001dlw.3,6377
uc001dlx.3,6440
uc001dly.3,6464
uc001dlz.3,6235
uc001dmc.4,1578
uc001dme.2,2014
uc001dmf.3,1403
uc001dmg.4,3445
uc001dmi.3,5406
uc001dmj.3,4776
uc001dmk.3,886
uc001dmn.3,6104
uc001dmo.4,1645
uc001dmp.2,2152
uc001dmq.2,2052
uc001dmr.2,2309
uc001dms.3,4987
uc001dmt.3,3040
uc001dmu.3,3182
uc001dmv.3,2546
uc001dmx.2,3050
uc001dmy.1,3778
uc001dmz.1,2595
uc001dna.2,2454
uc001dnb.3,6145
uc001dnc.3,4051
uc001dnd.3,3943
uc001dne.1,4714
uc001dnf.2,4867
uc001dnh.3,8038
uc001dni.3,7737
uc001dnj.3,7796
uc001dnk.1,789
uc001dnl.4,7207
uc001dnm.3,3787
uc001dnn.3,3774
uc001dno.3,1702
uc001dnp.4,1545
uc001dnq.2,2722
uc001dnr.2,2258
uc001dns.3,1496
uc001dnt.1,2986
uc001dnu.2,2786
uc001dnv.3,2091
uc001dnw.3,5765
uc001dnx.3,2121
uc001dny.2,3335
uc001doa.4,4931
uc001dob.4,1954
uc001doc.1,2004
uc001doe.3,3219
uc001dof.3,3185
uc001doh.3,6467
uc001doi.3,6464
uc001doj.3,6300
uc001dok.4,3347
uc001dol.4,3416
uc001dom.4,3142
uc001don.2,1443
uc001doo.3,1447
uc001dop.3,4337
uc001doq.3,751
uc001dor.3,2032
uc001dos.3,1990
uc001dot.2,3112
uc001dou.4,2701
uc001dov.4,2694
uc001dow.4,2787
uc001dox.3,7403
uc001doy.1,1347
uc001doz.3,1031
uc001dpa.3,961
uc001dpb.3,2065
uc001dpc.3,873
uc001dpd.3,802
uc001dpe.2,95
uc001dpg.3,2603
uc001dpi.4,4004
uc001dpl.4,3835
uc001dpm.4,3330
uc001dpn.3,6065
uc001dpo.3,6114
uc001dpp.3,6136
uc001dpr.1,729
uc001dpt.2,4033
uc001dpu.3,3208
uc001dpv.3,4040
uc001dpw.3,5343
uc001dpx.5,2195
uc001dpy.4,2875
uc001dpz.4,3208
uc001dqa.4,3185
uc001dqb.4,3222
uc001dqd.1,969
uc001dqe.1,2095
uc001dqf.3,2722
uc001dqg.1,3074
uc001dqh.3,7325
uc001dqi.1,998
uc001dqj.4,9117
uc001dqk.3,8473
uc001dql.3,2160
uc001dqm.4,967
uc001dqn.4,3616
uc001dqo.4,4364
uc001dqp.2,2567
uc001dqq.2,2407
uc001dqr.3,2393
uc001dqs.3,2233
uc001dqt.3,928
uc001dqu.3,1328
uc001dqv.5,2397
uc001dqw.5,2332
uc001dqx.5,2394
uc001dqz.4,2066
uc001dra.2,1057
uc001drb.3,6820
uc001drd.4,1489
uc001dre.1,2447
uc001drf.4,1136
uc001drg.4,1252
uc001drh.4,1321
uc001dri.4,1188
uc001drl.3,1440
uc001drm.2,3789
uc001drn.2,2116
uc001dro.2,2101
uc001drp.2,2067
uc001drq.3,3486
uc001drr.3,3501
uc001drs.1,1128
uc001drt.3,2513
uc001dru.3,3279
uc001drv.3,4447
uc001drw.3,1789
uc001drx.2,2469
uc001dsa.3,1744
uc001dsb.3,4015
uc001dsc.3,4000
uc001dsd.1,2544
uc001dse.3,5022
uc001dsg.3,2578
uc001dsh.1,2678
uc001dsi.1,7371
uc001dsj.1,7449
uc001dsk.1,7169
uc001dsl.1,7109
uc001dsm.1,7182
uc001dsn.1,7182
uc001dso.2,577
uc001dsp.2,5872
uc001dsr.2,5707
uc001dss.2,5437
uc001dst.3,2637
uc001dsu.3,3897
uc001dsv.3,3143
uc001dsw.2,1859
uc001dsx.2,1819
uc001dsy.2,1946
uc001dsz.2,1876
uc001dta.3,10815
uc001dtc.3,2584
uc001dtd.3,2623
uc001dte.4,2544
uc001dtf.2,2446
uc001dtg.4,4270
uc001dth.3,3465
uc001dti.3,3203
uc001dtj.3,2927
uc001dtk.2,3217
uc001dtl.2,3181
uc001dtm.2,3178
uc001dtn.2,7900
uc001dto.2,8216
uc001dtq.3,1533
uc001dtr.2,1786
uc001dts.2,1789
uc001dtt.2,1807
uc001dtw.2,2202
uc001dty.2,1637
uc001dtz.2,2223
uc001dua.3,2019
uc001duc.3,1293
uc001dud.2,3050
uc001due.2,3912
uc001duf.2,3175
uc001dug.2,3462
uc001duh.2,4260
uc001dui.2,4199
uc001duj.2,3523
uc001duk.3,6338
uc001dul.3,7291
uc001dum.3,7327
uc001dun.3,7174
uc001duq.3,3605
uc001dur.3,3453
uc001dus.1,727
uc001dut.3,1632
uc001duu.3,1781
uc001duv.3,1862
uc001duw.1,1862
uc001dux.1,1781
uc001duy.3,1781
uc001duz.3,1862
uc001dva.3,1826
uc001dvc.4,3048
uc001dvd.1,4703
uc001dve.3,1872
uc001dvf.4,3174
uc001dvg.3,1509
uc001dvh.4,3351
uc001dvi.3,1578
uc001dvj.1,3108
uc001dvk.1,4769
uc001dvl.1,2485
uc001dvm.4,3496
uc001dvn.5,3585
uc001dvo.2,2137
uc001dvp.2,2479
uc001dvq.3,1604
uc001dvr.2,2479
uc001dvt.4,1698
uc001dvu.4,1881
uc001dvv.4,3703
uc001dvw.4,3756
uc001dvx.3,3060
uc001dvy.3,2503
uc001dwa.4,3063
uc001dwb.4,2912
uc001dwc.3,535
uc001dwf.2,4835
uc001dwg.2,4695
uc001dwh.2,1013
uc001dwi.3,4353
uc001dwj.3,4350
uc001dwk.2,2387
uc001dwl.3,4374
uc001dwm.1,577
uc001dwn.3,2750
uc001dwo.1,420
uc001dwp.4,422
uc001dwr.3,5968
uc001dws.1,589
uc001dwu.2,1939
uc001dxa.4,10540
uc001dxb.3,1883
uc001dxc.3,1732
uc001dxd.3,1740
uc001dxf.3,1639
uc001dxj.3,1837
uc001dxk.1,1372
uc001dxl.3,1064
uc001dxm.2,7022
uc001dxn.3,3826
uc001dxo.2,1687
uc001dxp.3,3779
uc001dxq.2,1074
uc001dxr.3,2382
uc001dxs.3,2413
uc001dxu.3,5037
uc001dxw.3,5114
uc001dxx.4,2471
uc001dxy.2,2823
uc001dxz.3,4732
uc001dya.3,1365
uc001dyb.2,3756
uc001dyc.2,3976
uc001dyd.1,3394
uc001dye.1,1562
uc001dyf.3,1426
uc001dyg.3,1344
uc001dyh.2,1372
uc001dyi.3,1421
uc001dyj.3,1201
uc001dyk.3,1185
uc001dyl.3,1074
uc001dyn.3,1570
uc001dyo.2,4127
uc001dyp.2,4051
uc001dyq.2,2321
uc001dyr.2,2318
uc001dys.2,2228
uc001dyt.2,1743
uc001dyu.2,2772
uc001dyw.4,4234
uc001dyx.3,3943
uc001dyy.3,4039
uc001dyz.1,3288
uc001dza.2,3441
uc001dzb.3,1478
uc001dzc.3,1508
uc001dze.1,559
uc001dzf.3,2584
uc001dzg.3,3747
uc001dzh.3,4437
uc001dzi.3,4124
uc001dzj.3,2609
uc001dzl.1,3431
uc001dzm.1,3320
uc001dzn.1,1635
uc001dzo.2,2629
uc001dzp.2,2125
uc001dzq.2,1992
uc001dzr.3,848
uc001dzs.3,1372
uc001dzt.1,1959
uc001dzv.1,3346
uc001dzw.3,1572
uc001dzx.3,1567
uc001dzz.3,1913
uc001eaa.3,3335
uc001eab.3,1807
uc001ead.4,1886
uc001eae.4,2097
uc001eag.3,2123
uc001eah.1,2251
uc001eai.1,2213
uc001eaj.1,2271
uc001eak.2,3296
uc001eal.2,3228
uc001eam.3,1470
uc001ean.3,1440
uc001eao.3,1500
uc001eaq.4,1496
uc001ear.4,1373
uc001eas.4,1698
uc001eat.4,1207
uc001eau.4,1330
uc001eav.4,1635
uc001eaw.2,2346
uc001eax.2,2247
uc001eaz.3,2624
uc001eba.3,2242
uc001ebb.3,2408
uc001ebc.3,2101
uc001ebe.3,917
uc001ebf.3,2150
uc001ebg.4,1163
uc001ebh.4,2245
uc001ebi.3,1737
uc001ebj.2,1620
uc001ebk.3,1906
uc001ebl.3,1812
uc001ebn.1,2481
uc001ebo.2,5980
uc001ebp.2,5838
uc001ebq.1,2131
uc001ebr.3,2771
uc001ebs.3,3510
uc001ebt.3,4335
uc001ebu.1,2693
uc001ebv.1,2636
uc001ebw.4,3035
uc001ebx.3,5900
uc001eby.1,2559
uc001ebz.3,1446
uc001eca.3,2018
uc001ecb.3,2470
uc001ecc.3,4107
uc001ecd.3,4527
uc001ece.3,4434
uc001ecf.3,4476
uc001ecg.3,4482
uc001ech.3,1764
uc001eci.3,2094
uc001ecj.1,2740
uc001eck.3,3521
uc001ecl.2,2114
uc001ecm.3,4384
uc001ecn.3,3636
uc001ecp.1,1295
uc001ecq.1,1397
uc001ecr.1,1328
uc001ecs.1,2478
uc001ect.1,1714
uc001ecu.3,1133
uc001ecv.3,1065
uc001ecw.1,1819
uc001ecx.3,4378
uc001ecy.3,3909
uc001ecz.3,3205
uc001eda.1,1324
uc001edb.3,738
uc001edc.1,1208
uc001edd.3,2320
uc001ede.1,2456
uc001edf.1,4015
uc001edg.2,2171
uc001edh.3,3675
uc001edi.4,7221
uc001edj.3,5683
uc001edk.3,6536
uc001edm.2,3943
uc001edn.3,2745
uc001edo.1,1171
uc001edq.3,6593
uc001edr.3,6711
uc001eds.3,3648
uc001edt.3,1835
uc001edu.2,2347
uc001edv.2,1734
uc001edw.3,4973
uc001edx.3,4748
uc001edy.3,4626
uc001edz.1,524
uc001eea.1,2095
uc001eeb.3,2722
uc001eec.3,2218
uc001eed.3,2790
uc001eee.1,1864
uc001eeg.3,3788
uc001eeh.3,3315
uc001eei.3,3622
uc001eej.3,1321
uc001eek.3,2117
uc001eel.3,3427
uc001eem.3,8151
uc001een.3,8115
uc001eeo.3,7062
uc001eep.3,6871
uc001eeq.3,5884
uc001eer.1,1814
uc001ees.1,1966
uc001eet.1,2146
uc001eeu.3,3114
uc001eev.3,4370
uc001eew.3,8339
uc001eex.3,8288
uc001eey.1,1594
uc001eez.3,5255
uc001efa.3,1301
uc001efc.1,3974
uc001efd.1,4514
uc001efe.2,2406
uc001eff.2,2394
uc001efi.3,4313
uc001efj.3,3947
uc001efk.3,4166
uc001efl.3,4073
uc001efm.3,4220
uc001efn.3,3686
uc001efo.4,5491
uc001efp.4,5503
uc001efq.3,3493
uc001efr.3,3490
uc001efs.2,537
uc001eft.3,3212
uc001efu.1,1049
uc001efv.1,8691
uc001efx.4,2700
uc001efy.3,2511
uc001efz.3,1396
uc001ega.2,1346
uc001egb.4,4720
uc001egc.1,3229
uc001egd.2,1824
uc001ege.3,3741
uc001egg.3,715
uc001egi.3,1654
uc001egj.3,1867
uc001egk.3,1599
uc001egm.3,1153
uc001egn.3,1188
uc001ego.1,409
uc001egp.4,934
uc001egr.2,7267
uc001egs.1,2122
uc001egu.4,1531
uc001egv.1,6160
uc001egx.1,2351
uc001egy.3,4854
uc001egz.2,3581
uc001ehb.3,2638
uc001ehc.3,2728
uc001ehd.1,5388
uc001ehe.3,5720
uc001ehf.3,8877
uc001ehg.3,2532
uc001ehh.2,1065
uc001ehi.2,241
uc001ehk.2,7125
uc001ehl.1,3495
uc001ehm.3,2835
uc001ehn.3,2806
uc001eho.1,1190
uc001ehp.1,1834
uc001ehq.1,1696
