geneId,id,start_position,end_position,length
ENSG00000048052,635,18086949,19002416,915468
ENSG00000048140,636,176647387,176659054,11668
ENSG00000048162,637,176383938,176388975,5038
ENSG00000048342,638,15469865,15601557,131693
ENSG00000048392,639,102204502,102239118,34617
ENSG00000048405,640,127346790,127431924,85135
ENSG00000048462,641,11965107,11968068,2962
ENSG00000048471,642,11976737,12574289,597553
ENSG00000048540,643,16548373,16610594,62222
ENSG00000048544,644,42206801,42217865,11065
ENSG00000048545,645,42155406,42180056,24651
ENSG00000048649,646,77659996,77821017,161022
ENSG00000048707,647,12230067,12512047,281981
ENSG00000048740,648,10798397,11336675,538279
ENSG00000048828,649,93451722,93566107,114386
ENSG00000048991,650,135531455,135725270,193816
ENSG00000049089,651,40300487,40317816,17330
ENSG00000049130,652,88492793,88580851,88059
ENSG00000049167,653,60873831,60945073,71243
ENSG00000049192,654,65148736,65481920,333185
ENSG00000049239,655,9234775,9271337,36563
ENSG00000049245,656,7771269,7781432,10164
ENSG00000049246,657,7784320,7845177,60858
ENSG00000049247,658,7843083,7853512,10430
ENSG00000049249,659,7915894,7943165,27272
ENSG00000049283,660,50532543,50543750,11208
ENSG00000049323,661,32946972,33399509,452538
ENSG00000049449,662,31812391,32105755,293365
ENSG00000049540,663,74027789,74069907,42119
ENSG00000049541,664,74231499,74254458,22960
ENSG00000049618,665,156777374,157210779,433406
ENSG00000049656,666,1317744,1345099,27356
ENSG00000049759,667,58044367,58401540,357174
ENSG00000049768,668,49250436,49264826,14391
ENSG00000049769,669,49269843,49301461,31619
ENSG00000049860,670,74640023,74722647,82625
ENSG00000049883,671,72320367,72368395,48029
ENSG00000050030,672,74732849,74925485,192637
ENSG00000050130,673,59484443,59505410,20968
ENSG00000050165,674,11963106,12009769,46664
ENSG00000050327,675,144355288,144380632,25345
ENSG00000050344,676,26152240,26187125,34886
ENSG00000050393,677,13786557,13814568,28012
ENSG00000050405,678,50175788,50283546,107759
ENSG00000050426,679,51047962,51060424,12463
ENSG00000050438,680,51391317,51515763,124447
ENSG00000050555,681,131009082,131094473,85392
ENSG00000050628,682,70852353,71047808,195456
ENSG00000050730,683,121131408,121227466,96059
ENSG00000050748,684,180233143,180292099,58957
ENSG00000050767,685,178237618,178590555,352938
ENSG00000050820,686,75228187,75268053,39867
ENSG00000051009,687,6211335,6234711,23377
ENSG00000051108,688,56932048,56944863,12816
ENSG00000051128,689,18929201,18941261,12061
ENSG00000051180,690,40694774,40732339,37566
ENSG00000051341,691,121431427,121546641,115215
ENSG00000051382,692,138652699,138834938,182240
ENSG00000051523,693,88643283,88651152,7870
ENSG00000051596,694,175917873,176034680,116808
ENSG00000051620,695,138403531,138422197,18667
ENSG00000051825,696,123152320,123244014,91695
ENSG00000052126,697,19129752,19376400,246649
ENSG00000052344,698,31131433,31135762,4330
ENSG00000052723,699,114769479,114780685,11207
ENSG00000052749,700,97356358,97426076,69719
ENSG00000052795,701,158769138,158908049,138912
ENSG00000052802,702,165327623,165343160,15538
ENSG00000052841,703,43358932,43494933,136002
ENSG00000052850,704,44260444,44310166,49723
ENSG00000053108,705,133196455,133612564,416110
ENSG00000053254,706,89124871,89619149,494279
ENSG00000053328,707,110245928,110358272,112345
ENSG00000053371,708,19303965,19312146,8182
ENSG00000053372,709,19251539,19260128,8590
ENSG00000053438,710,37521215,37523693,2479
ENSG00000053501,711,17215346,17219829,4484
ENSG00000053524,712,183178043,183428778,250736
ENSG00000053702,713,2825348,2835544,10197
ENSG00000053747,714,23689443,23955066,265624
ENSG00000053770,715,57268909,57298742,29834
ENSG00000053900,716,25377213,25418498,41286
ENSG00000053918,717,2444684,2849109,404426
ENSG00000054116,718,36136570,36156053,19484
ENSG00000054118,719,36224416,36305357,80942
ENSG00000054148,720,136848724,136851027,2304
ENSG00000054179,721,137048098,137054045,5948
ENSG00000054219,722,159803355,159904749,101395
ENSG00000054267,723,235131634,235328219,196586
ENSG00000054277,724,241590102,241677376,87275
ENSG00000054282,725,243256034,243500092,244059
ENSG00000054356,726,219289623,219309648,20026
ENSG00000054392,727,210328252,210676296,348045
ENSG00000054523,728,10210805,10381603,170799
ENSG00000054598,729,1609972,1613897,3926
ENSG00000054611,730,46762617,47175699,413083
ENSG00000054654,731,63852983,64226433,373451
ENSG00000054690,732,67533301,67589612,56312
ENSG00000054793,733,51596514,51768634,172121
ENSG00000054796,734,57329759,57343994,14236
ENSG00000054803,735,55997440,56005472,8033
ENSG00000054938,736,74696429,74731385,34957
ENSG00000054965,737,73400487,73598189,197703
ENSG00000054967,738,73376264,73397474,21211
ENSG00000054983,739,87837820,87993665,155846
ENSG00000055044,740,202265716,202303666,37951
ENSG00000055070,741,16352575,16398145,45571
ENSG00000055118,742,150944961,150978315,33355
ENSG00000055130,743,148697914,148801036,103123
ENSG00000055147,744,153990128,154038936,48809
ENSG00000055163,745,157266079,157395595,129517
ENSG00000055208,746,149218641,149411613,192973
ENSG00000055211,747,149566294,149591748,25455
ENSG00000055332,748,37099210,37157065,57856
ENSG00000055483,749,78787381,78841441,54061
ENSG00000055609,750,152134922,152436005,301084
ENSG00000055732,751,85018082,85048499,30418
ENSG00000055813,752,56184123,56386173,202051
ENSG00000055917,753,20248691,20352234,103544
ENSG00000055950,754,100969458,100987515,18058
ENSG00000055955,755,52812975,52831479,18505
ENSG00000055957,756,52777592,52792068,14477
ENSG00000056050,757,169729465,169757953,28489
ENSG00000056097,758,32354350,32444761,90412
ENSG00000056277,759,130202711,130268899,66189
ENSG00000056291,760,72031804,72148067,116264
ENSG00000056487,761,44881162,45009999,128838
ENSG00000056558,762,120902393,120929173,26781
ENSG00000056586,763,122844556,122905341,60786
ENSG00000056736,764,53846580,53865800,19221
ENSG00000056972,765,111556454,111606278,49825
ENSG00000056998,766,2828788,2882820,54033
ENSG00000057019,767,98795941,98901689,105749
ENSG00000057149,768,63655197,63661963,6767
ENSG00000057252,769,179293714,179358680,64967
ENSG00000057294,770,32790745,32896840,106096
ENSG00000057468,771,75796882,75913238,116357
ENSG00000057593,772,113105788,113120681,14894
ENSG00000057608,773,5765223,5842132,76910
ENSG00000057657,774,106086320,106109939,23620
ENSG00000057663,775,106045423,106325791,280369
ENSG00000057704,776,94567124,94650562,83439
ENSG00000057757,777,23778405,23788232,9828
ENSG00000057935,778,42494569,42756947,262379
ENSG00000058056,779,179652755,179789401,136647
ENSG00000058063,780,182793500,182921635,128136
ENSG00000058085,781,183186238,183244900,58663
ENSG00000058091,782,90466424,91210590,744167
ENSG00000058262,783,128051641,128071683,20043
ENSG00000058272,784,79773563,79935460,161898
ENSG00000058335,785,78959947,79090773,130827
ENSG00000058404,786,44217150,44334577,117428
ENSG00000058453,787,16740273,16972979,232707
ENSG00000058600,788,22297375,22335103,37729
ENSG00000058668,789,203626561,203744081,117521
ENSG00000058673,790,203795654,203854999,59346
ENSG00000058729,791,97160867,97183260,22394
ENSG00000058799,792,53851719,53889834,38116
ENSG00000058804,793,53765460,53838860,73401
ENSG00000058866,794,186105668,186362237,256570
ENSG00000059122,795,2911937,2951208,39272
ENSG00000059145,796,1363205,1414751,51547
ENSG00000059377,797,139777051,140020325,243275
ENSG00000059378,798,140023744,140063721,39978
ENSG00000059573,799,95605929,95656706,50778
ENSG00000059588,800,234391313,234479103,87791
ENSG00000059691,801,151670504,151761023,90520
ENSG00000059728,802,69897688,69942945,45258
ENSG00000059758,803,96278261,96400560,122300
ENSG00000059769,804,111631352,111654351,23000
ENSG00000059804,805,7919230,7936275,17046
ENSG00000059915,806,102402617,102421539,18923
ENSG00000060069,807,79679801,79756623,76823
ENSG00000060138,808,10699089,10723312,24224
ENSG00000060140,809,10618939,10674318,55380
ENSG00000060237,810,752593,911452,158860
ENSG00000060303,811,50857255,50857662,408
ENSG00000060339,812,68721012,68792377,71366
ENSG00000060491,813,62804835,62814000,9166
ENSG00000060558,814,3136193,3163769,27577
ENSG00000060566,815,4153601,4173054,19454
ENSG00000060642,816,26787472,26798398,10927
ENSG00000060656,817,29236516,29326813,90298
ENSG00000060688,818,31259568,31296782,37215
ENSG00000060709,819,130396137,130517917,121781
ENSG00000060718,820,102876467,103108496,232030
ENSG00000060749,821,32893178,32993316,100139
ENSG00000060762,822,166364919,166383013,18095
ENSG00000060971,823,38103129,38137242,34114
ENSG00000060982,824,24810022,24949459,139438
ENSG00000061273,825,47782722,47833132,50411
ENSG00000061337,826,20246165,20303963,57799
ENSG00000061455,827,123089121,123194266,105146
ENSG00000061492,828,138083892,138092365,8474
ENSG00000061656,829,35615892,35621049,5158
ENSG00000061676,830,182909115,183038858,129744
ENSG00000061794,831,27710773,27756295,45523
ENSG00000061918,832,155758992,155807591,48600
ENSG00000061936,833,131711081,131799737,88657
ENSG00000061938,834,195863364,195911945,48582
ENSG00000061987,835,62466817,62600479,133663
ENSG00000062038,836,68636189,68722616,86428
ENSG00000062096,837,3041471,3112726,71256
ENSG00000062194,838,57173948,57264679,90732
ENSG00000062282,839,75759512,75801535,42024
ENSG00000062370,840,44326555,44367217,40663
ENSG00000062485,841,56271699,56300392,28694
ENSG00000062524,842,41503638,41513887,10250
ENSG00000062582,843,43866558,43869893,3336
ENSG00000062598,844,46366049,46432985,66937
ENSG00000062650,845,86435256,86521815,86560
ENSG00000062716,846,59707192,59842255,135064
ENSG00000062725,847,60443149,60526219,83071
ENSG00000062822,848,50384204,50418018,33815
ENSG00000063015,849,28954901,29006440,51540
ENSG00000063046,850,53006158,53042209,36052
ENSG00000063127,851,49289638,49325225,35588
ENSG00000063169,852,47608196,47703277,95082
ENSG00000063176,853,48619291,48630717,11427
ENSG00000063177,854,48615328,48619536,4209
ENSG00000063180,855,48637942,48646312,8371
ENSG00000063241,856,55452985,55462343,9359
ENSG00000063244,857,55654146,55674715,20570
ENSG00000063245,858,55675226,55709858,34633
ENSG00000063322,859,39391303,39400637,9335
ENSG00000063438,860,304176,438291,134116
ENSG00000063515,861,19148576,19150283,1708
ENSG00000063587,862,153334155,153360110,25956
ENSG00000063601,863,150692971,150765103,72133
ENSG00000063660,864,240435671,240468078,32408
ENSG00000063761,865,77800083,77935012,134930
ENSG00000063854,866,1795620,1827194,31575
ENSG00000063978,867,2462220,2625320,163101
ENSG00000064012,868,201233443,201287711,54269
ENSG00000064042,869,41359607,41700044,340438
ENSG00000064102,870,26905181,26938326,33146
ENSG00000064115,871,26973195,27014434,41240
ENSG00000064195,872,49990005,49995224,5220
ENSG00000064199,873,124673798,124697518,23721
ENSG00000064201,874,2301997,2318200,16204
ENSG00000064205,875,44714844,44728509,13666
ENSG00000064218,876,976964,991731,14768
ENSG00000064225,877,98732236,98821201,88966
ENSG00000064270,878,84368527,84464187,95661
ENSG00000064300,879,49495293,49515017,19725
ENSG00000064309,880,125955796,126063335,107540
ENSG00000064313,881,119730775,119832863,102089
ENSG00000064393,882,139561570,139777778,216209
ENSG00000064419,883,128954180,129055173,100994
ENSG00000064489,884,19145567,19192158,46592
ENSG00000064490,885,19192229,19201869,9641
ENSG00000064545,886,19119169,19138513,19345
ENSG00000064547,887,19623668,19628930,5263
ENSG00000064601,888,45890144,45898820,8677
ENSG00000064607,889,18990888,19034023,43136
ENSG00000064651,890,128083766,128189688,105923
ENSG00000064652,891,122843439,123029354,185916
ENSG00000064655,892,46894624,47188844,294221
ENSG00000064666,893,1026581,1039068,12488
ENSG00000064687,894,1040101,1065572,25472
ENSG00000064692,895,122311354,122464219,152866
ENSG00000064703,896,111755245,111768016,12772
ENSG00000064726,897,83016422,83067354,50933
ENSG00000064763,898,29149103,29340980,191878
ENSG00000064787,899,53936777,54070594,133818
ENSG00000064835,900,87259404,87276587,17184
ENSG00000064886,901,111200771,111243440,42670
ENSG00000064932,902,1107636,1174283,66648
ENSG00000064933,903,189784085,189877629,93545
ENSG00000064961,904,3572777,3579088,6312
ENSG00000064989,905,187343129,187448460,105332
ENSG00000064995,906,34877778,34888089,10312
ENSG00000064999,907,34889265,35091413,202149
ENSG00000065000,908,2100988,2164465,63478
ENSG00000065029,909,35258909,35295985,37077
ENSG00000065054,910,2025356,2039026,13671
ENSG00000065057,911,2039815,2047866,8052
ENSG00000065060,912,34792015,34883138,91124
ENSG00000065135,913,109548611,109618321,69711
ENSG00000065150,914,97953658,98024297,70640
ENSG00000065154,915,124397303,124418976,21674
ENSG00000065183,916,117929720,117966542,36823
ENSG00000065243,917,88684222,88836255,152034
ENSG00000065268,918,984271,998438,14168
ENSG00000065308,919,52497402,52576915,79514
ENSG00000065320,920,9021542,9244000,222459
ENSG00000065325,921,9822206,9892102,69897
ENSG00000065328,922,13161554,13211104,49551
ENSG00000065357,923,55927319,55954027,26709
ENSG00000065361,924,56079857,56103505,23649
ENSG00000065371,925,123968521,123992178,23658
ENSG00000065413,926,196967017,197311173,344157
ENSG00000065427,927,75627474,75648643,21170
ENSG00000065457,928,75596981,75623300,26320
ENSG00000065485,929,123067062,123225227,158166
ENSG00000065491,930,37257772,37332970,75199
ENSG00000065518,931,120596309,120602500,6192
ENSG00000065526,932,15847864,15940460,92597
ENSG00000065534,933,123610049,123884331,274283
ENSG00000065548,934,186486156,186509363,23208
ENSG00000065559,935,12020824,12143830,123007
ENSG00000065600,936,212363931,212414901,50971
ENSG00000065609,937,83552880,83709691,156812
ENSG00000065613,938,103967201,104029233,62033
ENSG00000065615,939,83859643,83967424,107782
ENSG00000065618,940,104031286,104086002,54717
ENSG00000065621,941,104268873,104304945,36073
ENSG00000065665,942,12129637,12169961,40325
ENSG00000065675,943,6427143,6580301,153159
ENSG00000065717,944,2997638,3047635,49998
ENSG00000065802,945,238426742,238452250,25509
ENSG00000065809,946,14518557,14774897,256341
ENSG00000065833,947,83210389,83431071,220683
ENSG00000065882,948,37891087,38139175,248089
ENSG00000065883,949,39950037,40097134,147098
ENSG00000065911,950,74198562,74217565,19004
ENSG00000065923,951,46599252,46759172,159921
ENSG00000065970,952,8032703,8055503,22801
ENSG00000065978,953,42682427,42702349,19923
ENSG00000065989,954,10416773,10469631,52859
ENSG00000066027,955,212285537,212361863,76327
ENSG00000066032,956,79185231,80648861,1463631
ENSG00000066044,957,7958579,8005659,47081
ENSG00000066056,958,43300993,43323108,22116
ENSG00000066084,959,50504985,50748667,243683
ENSG00000066117,960,50084972,50100712,15741
ENSG00000066135,961,43650158,43705515,55358
ENSG00000066136,962,40691648,40771603,79956
ENSG00000066185,963,42430329,42456267,25939
ENSG00000066230,964,473310,524332,51023
ENSG00000066248,965,232878686,233013272,134587
ENSG00000066279,966,197084128,197146694,62567
ENSG00000066294,967,160541095,160579516,38422
ENSG00000066322,968,43363397,43368074,4678
ENSG00000066336,969,47354860,47378576,23717
ENSG00000066379,970,30058899,30064909,6011
ENSG00000066382,971,30384493,30586872,202380
ENSG00000066405,972,137998735,138033655,34921
ENSG00000066422,973,101648889,101677495,28607
ENSG00000066427,974,92038652,92106621,67970
ENSG00000066455,975,92794231,92839963,45733
ENSG00000066468,976,121478334,121598458,120125
ENSG00000066557,977,70144805,70205620,60816
ENSG00000066583,978,129094751,129114028,19278
ENSG00000066629,979,99737693,99942060,204368
ENSG00000066651,980,125986430,126039276,52847
ENSG00000066654,981,20702816,20742084,39269
ENSG00000066697,982,100427156,100451711,24556
ENSG00000066735,983,104138723,104180894,42172
ENSG00000066739,984,96279202,96363870,84669
ENSG00000066777,985,67173511,67343677,170167
ENSG00000066813,986,20536226,20576427,40202
ENSG00000066827,987,134477788,134713049,235262
ENSG00000066855,988,65644734,65771261,126528
ENSG00000066923,989,100177563,100221488,43926
ENSG00000066926,990,57548283,57586772,38490
ENSG00000066933,991,71822289,72118577,296289
ENSG00000067048,992,12904108,12920478,16371
ENSG00000067057,993,3066333,3137712,71380
ENSG00000067064,994,1039908,1049170,9263
ENSG00000067066,995,230415942,230544090,128149
ENSG00000067082,996,3775996,3785281,9286
ENSG00000067113,997,55424854,55535050,110197
ENSG00000067141,998,73051710,73305206,253497
ENSG00000067167,999,70573442,70608387,34946
ENSG00000067177,1000,72578814,72714319,135506
ENSG00000067182,1001,6328757,6342114,13358
ENSG00000067191,1002,39173456,39197703,24248
ENSG00000067208,1003,92508696,92792404,283709
ENSG00000067221,1004,73978923,73994622,15700
ENSG00000067225,1005,72199029,72231822,32794
ENSG00000067248,1006,55256245,55307722,51478
ENSG00000067334,1007,93866283,93879918,13636
ENSG00000067365,1008,8621683,8649654,27972
ENSG00000067369,1009,43403061,43510728,107668
ENSG00000067445,1010,54920462,54931431,10970
ENSG00000067533,1011,218285287,218337983,52697
ENSG00000067560,1012,49359145,49412998,53854
ENSG00000067596,1013,43483865,43544463,60599
